smiles,lgHL
O=C1NC(C(=O)N1c1ccc(c(c1)C(F)(F)F)N(=O)=O)(C)C,1.69
Clc1ccc2c(c1)C(=NCc1n2c(C)nn1)c1ccccc1Cl,0.431
O1CCOCC1,-2.41e-16
Clc1ccc2c(c1)[nH]c(=O)n2C1CCN(CC1)CCCn1c(=O)[nH]c2c1cccc2,0.875
Nc1nc(=O)n(cc1F)C1CSC(O1)CO,1.0
CN(CCC=C1c2ccccc2C=Cc2c1cccc2)C,1.26
COc1ccc2c(c1)ccc(c2)C(C(=O)O)C,1.18
CN(CCc1ccc(cc1)NS(=O)(=O)C)CCOc1ccc(cc1)NS(=O)(=O)C,0.908
OCC(c1ccccc1)C(=O)OC1CC2N(C(C1)C1C2O1)C,0.653
CCCc1cc(=O)[nH]c(=S)[nH]1,0.114
CN1CCCC(CC1)n1nc(Cc2ccc(cc2)Cl)c2c(c1=O)cccc2,1.34
Cn1cnc(c1Sc1ncnc2c1[nH]cn2)N(=O)=O,0.699
COCC(=O)Nc1c(I)c(C(=O)NCC(CO)O)c(c(c1I)C(=O)N(CC(CO)O)C)I,0.415
N#CC1=C(O)C2C3(C(C1)(C)C1CCC4(C(C1CC3)CCC4O)C)O2,0.903
OCC(=O)C12OC(OC1CC1C2(C)CC(O)C2C1CC(C1=CC(=O)C=CC21C)F)(C)C,0.255
OCC(=O)C1(O)C(C)CC2C1(C)CC(O)C1(C2CCC2=CC(=O)C=CC12C)Cl,0.447
OCc1cc(O)c2c3c1c1c(C)cc(c4c1c1c3c3c(C2=O)c(O)cc(c3c2c1c(C4=O)c(O)cc2O)O)O,1.3
CN(CCN(c1ccccn1)Cc1cccs1)C,0.204
Oc1cc(C)c2c3c1C(=O)c1c(O)cc(c4c1c3c1c3c2c(C)cc(c3C(=O)c2c1c4c(O)cc2O)O)O,1.62
CCC(C(=O)OC1CC(C)C=C2C1C(CCC1CC(O)CC(=O)O1)C(C=C2)C)(C)C,0.477
CN1CCN2C(C1)c1ccccc1Cc1c2cccc1,1.13
Clc1ccc(cc1)c1ccc(cc1Cl)Cl,3.72
CCC(n1ncn(c1=O)c1ccc(cc1)N1CCN(CC1)c1ccc(cc1)OCC1COC(O1)(Cn1cncn1)c1ccc(cc1Cl)Cl)C,1.4
O=C1NC(=O)C(S1)Cc1ccc(cc1)OCCN(c1ccccn1)C,0.591
COc1ccc(cc1)CCN1CCC(CC1)Nc1nc2c(n1Cc1ccc(cc1)F)cccc2,1.38
O=C1CCC2(C34C1Oc1c4c(CC2N(CC3)CC2CC2)ccc1O)O,0.431
Clc1cccc(c1c1c(Cl)c(Cl)cc(c1Cl)Cl)Cl,3.48
CN(C(Cc1ccccc1)C)Cc1ccccc1,1.37
CN(CCC=C1c2ccccc2OCc2c1cccc2)C,1.18
Oc1ccc(cc1)C(C(=O)NC1C(=O)N2C1SCC(=C2C(=O)O)CSc1nnnn1C)NC(=O)c1c[nH]c(cc1=O)C,0.647
COc1ccc(cc1)c1nc2c([nH]1)cc(cc2)C1=NNC(=O)CC1C,0.255
O=C1C=C2C(=CC3C(C2(C2C1C2)C)CCC1(C3CCC1(O)C(=O)C)C)Cl,1.86
Fc1ccc(cc1)C(=O)C1CCN(CC1)CCn1c(=O)[nH]c2c(c1=O)cccc2,1.08
CN1C2CCC1CC(C2)OC(=O)c1c[nH]c2c1cccc2,0.748
NC(=NCC1COC2(O1)CCCCC2)N,1.0
CON=C(c1csc(n1)N)C(=O)NC1C(=O)N2C1SCC(=C2C(=O)O)CSc1nc(=O)c(=O)[nH]n1C,0.934
CN(CCCN1c2ccccc2Sc2c1cccc2)C,0.898
O=C1NC(=O)NC1(c1ccccc1)c1ccccc1,1.34
OCC(=O)C1(O)CCC2C1(C)CC(O)C1C2CCC2=CC(=O)CCC12C,0.204
CNCCC(c1cccs1)Oc1cccc2c1cccc2,1.08
CCCCOc1ccc(cc1)C(=O)CCN1CCCCC1,-0.125
CCCCC(C1(O)CCC2C(O1)CC(=O)C2CCCCCCC(=O)O)(F)F,0.0607
Clc1c(Cl)ccc(c1Cl)c1c(Cl)cccc1Cl,3.01
CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC=CC=C3CC2C(=O)O,0.301
CON=C(c1csc(n1)N)C(=O)NC1C(=O)N2C1SCC(=C2C(=O)OCOC(=O)C(C)(C)C)C=Cc1scnc1C,0.204
O=C1CN=C(c2c(N1)ccc(c2)Cl)c1ccccc1,1.66
CCC1(O)C(=O)OCc2c1cc1c3nc4cccc(c4cc3Cn1c2=O)N,0.845
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)c1ncccn1,0.398
Clc1cc(Cl)c(c(c1c1c(Cl)cc(c(c1Cl)Cl)Cl)Cl)Cl,4.78
NS(=O)(=O)Cc1noc2c1cccc2,1.8
Cc1ccc(cc1)C(=CCN1CCCC1)c1ccccn1,0.699
Clc1cc(Cl)c(cc1c1c(Cl)c(Cl)c(c(c1Cl)Cl)Cl)Cl,5.48
CCOc1ccccc1OCCNC(Cc1ccc(c(c1)S(=O)(=O)N)OC)C,0.833
O=C(c1ccc(cc1)Cl)NCCN1CCOCC1,0.176
COC(=O)C1C(O)CCC2C1CC1N(C2)CCc2c1[nH]c1c2cccc1,-0.222
OC(=O)c1ccccc1Nc1c(Cl)ccc(c1Cl)C,0.484
NC(C=C)CCC(=O)O,1.1
OCC=CC=CC=CC(CC(C(C=CC1CC=CC(=O)O1)(O)C)OP(=O)(O)O)O,0.176
CCCCCCCCCCCC(CC1OC(=O)C1CCCCCC)OC(=O)C(CC(C)C)NC=O,0.176
O=N(=O)OC1COC2C1OCC2ON(=O)=O,0.227
NC(C(S)(C)C)C(=O)O,0.0
Clc1c(Cl)cccc1Cl,1.68
Clc1c(O)c(Cl)c(c(c1Cl)Cl)Cl,1.48
Clc1ccc(c(c1)Cl)c1ccc(cc1Cl)Cl,3.48
Fc1ccc(cc1)C(=O)CCCN1CCC(=CC1)n1c(=O)[nH]c2c1cccc2,0.349
Clc1ccc(cc1)c1c(C)c(nn1c1ccc(cc1Cl)Cl)C(=O)NN1CCCCC1,2.42
OC(=O)CC1(CSC(c2cccc(c2)C=Cc2ccc3c(n2)cc(cc3)Cl)CCc2ccccc2C(O)(C)C)CC1,0.699
NC(=O)CCCNC(=C1C=C(F)C=CC1=O)c1ccc(cc1)Cl,0.602
CN1C(=O)CN=C(c2c1ccc(c2)N(=O)=O)c1ccccc1F,1.4
CN(CCC=C1c2cc(ccc2OCc2c1cccc2)CC(=O)O)C,0.477
ClC(C(c1ccccc1Cl)c1ccc(cc1)Cl)Cl,3.33
CCC(NCCNC(CO)CC)CO,0.491
COc1cc2nc(nc(c2cc1OC)N)N(CCCNC(=O)C1CCCO1)C,0.681
Clc1ccc(c(c1)Cl)c1ccc(c(c1Cl)Cl)Cl,3.88
Cc1cccc(c1)C,1.52
Clc1ccc(c(c1)Cl)c1cc(Cl)ccc1Cl,3.02
COc1cc2nc(nc(c2cc1OC)N)N1CCN(CC1)C(=O)C1CCCO1,0.954
CCOC(=O)C1=CC(C(C(C1)N)NC(=O)C)OC(CC)CC,0.255
CCC(NCC(COc1ccccc1C(=O)CCc1ccccc1)O)(C)C,0.176
COc1ccc2c(c1)C13CCCCC3C(C2)N(CC1)C,0.653
O=C(N(C)C)Oc1cc(cc(c1)OC(=O)N(C)C)C(CNC(C)(C)C)O,0.415
OC(=O)COC1CCN(CC1)C(=O)C(NC(=O)c1ccc(cc1)C(=N)N)Cc1ccc(cc1)O,0.322
OC(c1cc(O)cc(c1)O)CNC(C)C,0.778
O=C(Cc1ccccc1)NC1C(=O)N2C1SC(C2C(=O)O)(C)C,-0.155
NC(=O)c1cnccn1,0.978
CCC1(C(=O)NCNC1=O)c1ccccc1,1.11
OC(=O)C(Cc1ccc(c(c1)O)O)(N)C,0.771
CCC#CCC(C(C#CC1C(O)CC2C1CC(=CCOCC(=O)O)C2)O)C,0.0414
OCCNCCn1nc2c3c1ccc(c3c(=O)c1c2cncc1)NCCN(C)C,1.65
CC(CC(B(O)O)NC(=O)C(NC(=O)c1cnccn1)Cc1ccccc1)C,1.26
OC(=O)C(NC(C(=O)N1CCCC1C(=O)O)C)CCc1ccccc1,1.59
OC(C(NC(=O)c1cccc(c1C)O)CSc1ccccc1)CN1CC2CCCCC2CC1C(=O)NC(C)(C)C,0.628
OCC1OC(=O)N(C1)c1cccc(c1)C,0.204
O=C1CN=C(c2c(N1)ccc(c2)N(=O)=O)c1ccccc1,1.41
CCN1CCN(C(=O)C1=O)C(=O)NC(c1ccc(cc1)O)C(=O)NC1C(=O)N2C1SCC(=C2C(=O)O)CSc1nnnn1C,0.255
OC(=O)C(CSCCCCC=C(C(=O)O)NC(=O)C1CC1(C)C)N,-0.0655
Clc1ccc(c(c1c1c(Cl)cccc1Cl)Cl)Cl,2.18
CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,1.2
OC(=O)C1N2C(=O)C(C2SC1(C)C)NC(=O)c1c(C)onc1c1c(Cl)cccc1Cl,-0.0555
COCCCOc1ccnc(c1C)CS(=O)c1nc2c([nH]1)cccc2,0.0
CCc1cccc2c1oc(c2)C(CNC(C)(C)C)O,0.362
NC(=O)NO,0.531
Clc1ccc(cc1)c1c(Cl)c(Cl)c(c(c1Cl)Cl)Cl,4.94
CCOC(=O)C1(CCN(CC1)C)c1ccccc1,0.898
Clc1cccc(c1)c1cc(Cl)c(cc1Cl)Cl,2.28
Clc1ccc(c(c1Cl)Cl)c1c(Cl)ccc(c1Cl)Cl,3.48
CCN1CCCC1CNC(=O)c1cc(ccc1OC)S(=O)(=O)N,0.845
CCN1CCN(C(=O)C1=O)C(=O)NC(C(=O)NC1C(=O)N2C1SC(C2C(=O)O)(C)C)c1ccccc1,-0.0177
OCC(=O)C1(O)CCC2C1(C)CC(O)C1(C2CCC2=CC(=O)CCC12C)F,0.544
COc1ccc2c3c1OC1C3(CCN(C2)C)C=CC(C1)O,0.724
CNS(=O)(=O)CCc1ccc2c(c1)c(c[nH]2)C1CCN(CC1)C,0.82
OC(=O)COCCN1CCN(CC1)C(c1ccc(cc1)Cl)c1ccccc1,0.919
CCCC(COC(=O)N)(COC(=O)N)C,1.15
Clc1ccc(cc1)c1cc(Cl)c(c(c1Cl)Cl)Cl,4.99
OC(=O)C1=CC(=NNc2ccc(cc2)S(=O)(=O)Nc2ccccn2)C=CC1=O,0.875
CCC(N1CCCC1=O)C(=O)N,0.845
Clc1cc(Cl)c(c(c1)c1c(Cl)ccc(c1Cl)Cl)Cl,3.31
Cc1cccc(c1C)C(c1cnc[nH]1)C,0.342
ClCC(=O)C1(O)C(C)CC2C1(C)CC(O)C1(C2CCC2=CC(=O)C=CC12C)Cl,0.763
NC(=NCCN1CCCCCCC1)N,1.56
OC(=O)C(c1cccc(c1)C(=O)c1ccccc1)C,0.322
CON=C(c1csc(n1)N)C(=O)NC1C2SCC(=C(N2C1=O)C(=O)O)COC,0.392
OC(=O)C1CCn2c1ccc2C(=O)c1ccccc1,0.708
Nc1ccc(cc1)S(=O)(=O)Nc1noc(c1)C,0.991
Cc1ncc(nc1)C(=O)NCCc1ccc(cc1)S(=O)(=O)NC(=O)NC1CCCCC1,0.519
OC(C1CC2CC1C=C2)(c1ccccc1)CCN1CCCCC1,1.38
CCC(n1ncn(c1=O)c1ccc(cc1)N1CCN(CC1)c1ccc(cc1)OCC1COC(C1)(Cn1cncn1)c1ccc(cc1F)F)C(O)C,1.54
Clc1cc2NCNS(=O)(=O)c2cc1S(=O)(=O)N,1.01
OC(=O)CCCCCCCC(=O)O,-0.125
CCOc1ccc(cc1c1nc(=O)c2n([nH]1)c(CCC)nc2C)S(=O)(=O)N1CCN(CC1)CC,0.653
COc1cc(cc(c1O)OC)C1C2C(=O)OCC2C(c2c1cc1OCOc1c2)OC1OC2COC(OC2C(C1O)O)c1cccs1,1.2
ClCCN(C(=O)Oc1ccc2c(c1)CCC1C2CCC2(C1CCC2O)C)CCCl,1.3
O=S(CCCC(C(F)(F)F)(F)F)CCCCCCCCCC1Cc2cc(O)ccc2C2C1C1CCC(C1(CC2)C)O,2.98
CC(C(=O)NC1C(=O)N2C1SC(C2C(=O)O)(C)C)Oc1ccccc1,-0.041
CCC#CC(C1(CC=C)C(=O)NC(=O)N(C1=O)C)C,0.204
Cc1ccc(c(c1)C(c1ccccc1)CCN(C(C)C)C(C)C)O,0.38
CC(=O)Nc1nnc(s1)S(=O)(=O)N,1.11
OC(=O)Cc1cc(C)ccc1Nc1c(F)cccc1Cl,0.602
Clc1ccc(cc1)c1ccc(c(c1)Cl)Cl,1.78
CN(Cc1cccc2c1cccc2)Cc1ccc(cc1)C(C)(C)C,2.18
CCCCCC(CCC1C(O)CC2C1Cc1cccc(c1C2)OCC(=O)O)O,0.477
Cc1ccnc2c1[nH]c(=O)c1c(n2C2CC2)nccc1,1.72
Clc1ccc(c(c1)Cl)c1cc(Cl)cc(c1)Cl,3.18
CCN(C(=O)N1CCN(CC1)C)CC,0.903
CCCNC(C(=O)Nc1ccccc1C)C,0.255
O=C1CN=C(c2c(N1)ccc(c2)Cl)c1ccccc1Cl,2.3
CCN(C(=O)C1CN(C)C2C(=C1)c1cccc3c1c(C2)c[nH]3)CC,0.477
CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,0.491
COc1ccc2c(c1)C(=O)N(C(=O)C2(C)C)CCc1ccc(cc1)S(=O)(=O)NC(=O)NC1CCCCC1,0.903
Clc1cccc(c1Cl)c1cc(Cl)c(c(c1Cl)Cl)Cl,3.78
SC(C(C(=O)O)S)C(=O)O,1.68
CC(=O)N=c1sc(nn1C)S(=O)(=O)N,1.15
CN1CC(c2ccccc2)c2c(C1)c(N)ccc2,0.813
Brc1cc2c(s1)n1c(CN=C2c2ccccc2Cl)nnc1C,0.681
CC(c1ccc(cc1)O)(c1ccc(cc1)O)C,0.301
Fc1ccc2c(c1)onc2C1CCN(CC1)CCc1c(C)nc2n(c1=O)CCCC2O,1.36
CC(c1ccc2c(c1)c(=O)c1c(o2)nc(c(c1)C(=O)O)N)C,0.544
OC(=O)C(c1ccc(s1)C(=O)c1ccccc1)C,0.301
Fc1ccc(c(c1)F)C(C(S(=O)(=O)C)C)(Cn1cncn1)O,1.69
Clc1c(Cl)ccc(c1Cl)c1cc(Cl)c(c(c1)Cl)Cl,5.21
CCn1cc(C(=O)O)c(=O)c2c1c(F)c(N1CCNC(C1)C)c(c2)F,0.903
O=C1C=CC2(C(=C1)C(=C)CC1C2CCC2(C1CCC2=O)C)C,1.38
COc1ccccc1N1CCN(CC1)CCCNc1cc(=O)n(c(=O)n1C)C,0.544
CC(N(CC#C)C)Cc1ccccc1,0.114
CCCCCNC(=N)NN=Cc1c[nH]c2c1cc(OC)cc2,1.04
CC(=O)Nc1c(I)c(NC(=O)C)c(c(c1I)C(=O)O)I,0.255
CN1CCN(CC1)CCC=C1c2ccccc2Sc2c1cc(cc2)S(=O)(=O)N(C)C,1.18
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1c(S2)cccc1,1.36
O=C1CCC2(C(=C1)C1CC1C1C2CCC2(C1C1CC1C12CCC(=O)O1)C)C,1.48
CCCC(COC(=O)N)(COC(=O)NC(C)C)C,0.903
O=C1CCC2(C(=C1)C(C)CC1C2CCC2(C1CCC2(O)C(=O)C)C)C,1.32
NCCCCNCCCNC1CCC2(C(C1)CC(C1C2CCC2(C1CCC2C(CCC(C(C)C)OS(=O)(=O)O)C)C)O)C,0.978
OCC1OC(C(C1O)F)n1cnc2c1nc(Cl)nc2N,0.716
O=N(=O)c1ccc(c(c1)N(=O)=O)C,0.301
CCOC(=O)C1=C(C)NC(=C(C1c1cccc(c1)N(=O)=O)C(=O)OC)C,0.914
OCC1OC(C(C1O)O)n1ccc(nc1=O)N,-0.778
Clc1ccc(cc1)c1cc(Cl)c(cc1Cl)Cl,3.93
NNc1nncc2c1cccc2,-0.0177
CCCCCCC(c1cc(O)c2c(c1)OC(C1C2CC(=O)CC1)(C)C)(C)C,0.301
Clc1cccc(c1Cl)c1c(Cl)c(Cl)c(c(c1Cl)Cl)Cl,3.48
Clc1cc(cc(c1Cl)Cl)c1cc(Cl)c(c(c1)Cl)Cl,4.87
Clc1ccc2c(c1)c(cn2c1ccc(cc1)F)C1CCN(CC1)CCN1CCNC1=O,1.86
Clc1ccc(c(c1)Cl)C1(OCC(O1)COc1ccc(cc1)N1CCN(CC1)C(=O)C)Cn1cncc1,0.301
CCOC(=O)c1ncn2c1CN(C)C(=O)c1c2ccc(c1)F,-0.108
CC(C(=O)N)NC(=O)N(N=O)CCCl,0.0
COC(=O)C1C(CC2N(C1CC2)C)OC(=O)c1ccccc1,-0.119
CN(NN=C1N=CN=C1C(=O)N)C,0.792
CC(=O)Nc1ccc(cc1)O,0.398
COC(=O)C1=C(C)NC(=C(C1c1ccccc1N(=O)=O)C(=O)OCC(C)C)C,1.04
Fc1cc2c(cc1N1CCNCC1)n(cc(c2=O)C(=O)O)C1CC1,0.58
Fc1ccc(cc1)C(=O)CCCN1CCC(CC1)(O)c1ccc(cc1)Cl,1.54
OC(c1ccccc1)C(N)C,0.716
O=C(c1ccccc1)NCCC(=O)O,-0.229
OC(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,4.68
CCOC(C(=O)O)Cc1ccc(cc1)OCCc1ccc(cc1)OS(=O)(=O)C,1.65
O=C1CCC2(C(=C1)C(=CC1C2CCC2(C1CCC2(O)C(=O)C)C)C)C,1.53
OCC(Cn1ccc(nc1=O)N)OCP(=O)(O)O,0.415
CC(=O)CNc1c(I)c(NC(=O)C)c(c(c1I)C(=O)O)I,0.114
Clc1cc(Cl)c(cc1c1c(Cl)c(Cl)cc(c1Cl)Cl)Cl,5.13
C1CCC(NC1)CC(C1CCCCC1)C1CCCCC1,1.98
Brc1ccc(cc1)Oc1ccc(cc1Br)Br,4.42
OS(=O)CNc1ccc(cc1)S(=O)(=O)c1ccc(cc1)NCS(=O)O,0.74
OC(CC(CC(=O)O)O)CCn1c(C(C)C)c(c(c1c1ccc(cc1)F)c1ccccc1)C(=O)Nc1ccccc1,1.15
ClCCNC(=O)N(CCCl)N=O,-0.432
Clc1cccc(c1)c1c(Cl)cccc1Cl,2.25
CC(=O)OCC1=C(C(=O)O)N2C(SC1)C(C2=O)NC(=O)Cc1cccs1,-0.0223
CC(C1C(=O)N2C1CC(=C2C(=O)O)SC1CCN(C1)C(=N)C)O,-0.0177
O=C1N(C)CC(=O)N2C1Cc1c(C2c2ccc3c(c2)OCO3)[nH]c2c1cccc2,1.24
CCC(C#C)(C=CCl)O,1.78
O=C(C(c1ccccc1)NC(=O)N1CCNC1=O)NC1C(=O)N2C1SC(C2C(=O)O)(C)C,0.0792
