smiles,lgHL
N#CCCN1C(=O)C(O)N=C(c2c1ccc(c2)Cl)c1ccccc1F,0.954
COc1ccc2c(c1)c(CCNC(=O)C)c[nH]2,-0.15
CCCC(C1(CC)C(=O)NC(=S)NC1=O)C,0.301
CN(N=Nc1ccc(cc1)C(=O)O)C,0.398
CN(CCOC(c1ccccc1)c1ccccc1)C,0.968
NNc1nncc2c1cccc2,-0.0177
OC(C1CC2CC1C=C2)(c1ccccc1)CCN1CCCCC1,1.38
OCC1OC(CC1O)n1cnc2c1nc(Cl)nc2N,1.2
CNC1(CCCCC1=O)c1ccccc1Cl,0.447
Clc1ccc2c(c1)C(=NC(C(=O)N2C)O)c1ccccc1,1.18
C=CCOc1ccccc1OCC(CNC(C)C)O,0.176
Clc1cccc(c1)c1cccc(c1)Cl,0.738
Clc1ccc2c(c1)CCc1c(C2=C2CCNCC2)nccc1,1.7
COc1cc2c(cc1O)CCNC12CSC2c3c(OC(=O)C)c(C)c4c(c3C(COC1=O)N1C2C2N(C(C1O)Cc1c2c(O)c(c(c1)C)OC)C)OCO4,1.64
CN(NN=C1N=CN=C1C(=O)N)C,0.792
N#CC(=NNc1ccc(cc1)C1=NNC(=O)CC1C)C#N,0.0414
CCCN1CCCCC1C(=O)Nc1c(C)cccc1C,0.342
OCCN(c1nc(N2CCCCC2)c2c(n1)c(nc(n2)N(CCO)CCO)N1CCCCC1)CCO,-0.176
O=S(CCCC(C(F)(F)F)(F)F)CCCCCCCCCC1Cc2cc(O)ccc2C2C1C1CCC(C1(CC2)C)O,2.98
O=C1NC(=O)C(S1)Cc1ccc(cc1)OCCN(c1ccccn1)C,0.591
O=C1CN=C(c2c(N1)ccc(c2)Br)c1ccccn1,1.32
CCn1nc(C(=O)O)c(=O)c2c1cc1OCOc1c2,0.176
CCCc1nc2c(n1Cc1ccc(cc1)c1ccccc1C(=O)O)cc(cc2C)c1nc2c(n1C)cccc2,1.3
ONC(=O)CCCCCCC(=O)Nc1ccccc1,-0.119
CCCC1OC2C(O1)(C(=O)CO)C1(C(C2)C2CCC3=CC(=O)C=CC3(C2C(C1)O)C)C,0.447
Fc1cc2c(cc1N1CCNCC1)n(cc(c2=O)C(=O)O)C1CC1,0.58
CCC1(C(=O)NCNC1=O)c1ccccc1,1.11
Clc1cc(Cl)c(cc1c1c(Cl)cc(c(c1Cl)Cl)Cl)Cl,4.74
CCOC(=O)C1C(CC2N(C1CC2)C)OC(=O)c1ccccc1,0.176
Clc1c(Cl)cc(c(c1Cl)Cl)c1c(Cl)c(Cl)cc(c1Cl)Cl,6.31
NC(c1ccccc1)C(=O)NC1C2CCC(=C(N2C1=O)C(=O)O)Cl,0.0
Clc1cccc(c1)C(=O)C(NC(C)(C)C)C,1.38
CCN(CCOC(=O)c1ccc(cc1)N)CC,-0.892
Brc1c(Oc2c(Br)c(Br)c(c(c2Br)Br)Br)c(Br)c(c(c1Br)Br)Br,2.46
COc1cc2nc(nc(c2cc1OC)N)N1CCN(CC1)C(=O)C1CCCO1,0.954
CN(CCCN1c2ccccc2CCc2c1ccc(c2)O)C,1.0
CCN(C(=O)N1CCN(CC1)C)CC,0.903
COc1cc2nc(nc(c2cc1OC)N)N(CCCNC(=O)C1CCCO1)C,0.681
O=C1CN=C(c2c(N1)ccc(c2)Cl)c1ccccc1Cl,2.3
CCC(n1ncn(c1=O)c1ccc(cc1)N1CCN(CC1)c1ccc(cc1)OCC1COC(O1)(Cn1cncn1)c1ccc(cc1Cl)Cl)C,1.4
OC(=O)CCCCCCNC1c2ccccc2CCc2c1cccc2,-0.125
Clc1c(ccc(c1Cl)Cl)c1ccc(c(c1Cl)Cl)Cl,4.55
O=S(c1nc2c([nH]1)cccc2)Cc1nccc(c1C)OCC(F)(F)F,0.0
Clc1cccc(c1)N1CCNCC1,0.672
OC(=O)CC(CC(C=Cc1c(c2ccc(cc2)F)c2c(n1C(C)C)cccc2)O)O,-0.155
Clc1ccc(c(c1)c1c(Cl)cc(cc1Cl)Cl)Cl,3.48
CC(Cc1ccc(cc1)C(C(=O)O)C)C,0.204
C#CC1(O)CCC2C1(CC)CC(=C)C1C2CCC2=CC(=O)CCC12,1.4
CCN(CCNC(=O)c1cc(Br)c(cc1OC)N)CC,0.462
O=C(NS(=O)(=O)c1ccc(cc1)C)NN1CC2C(C1)CCC2,1.04
CCC(C(=O)OC1CC(O)C=C2C1C(CCC(CC(CC(=O)O)O)O)C(C=C2)C)C,-0.108
Clc1cc(cc(c1Cl)Cl)c1cc(Cl)c(c(c1)Cl)Cl,4.87
CCCC1CN(C(C1)C(=O)NC(C1OC(SC)C(C(C1O)O)O)C(Cl)C)C,0.322
COc1ccc2c3c1OC1C43CCN(C(C2)C4(O)CCC1=O)C,0.74
CCC(=O)N(c1ccccc1)C1CCN(CC1)CCc1ccccc1,0.477
CC(=O)NCC1OC(=O)N(C1)c1ccc(c(c1)F)N1CCOCC1,0.653
CCOC(=O)C(NC(C(=O)N1Cc2cc(OC)c(cc2CC1C(=O)O)OC)C)CCc1ccccc1,0.0
OC(COc1ccc(cc1)CC(=O)N)CNC(C)C,0.785
O=C1CCC2(C(=C1)C(=CC1C2CCC2(C1CCC2(O)C(=O)C)C)C)C,1.53
CN(CCCNc1ncc(c2c1c1c([nH]2)ccc2c1ccc(c2)O)C)C,1.28
OC(=O)C(Cc1cc(I)c(c(c1)I)Oc1cc(I)c(c(c1)I)O)N,2.19
NC1CC1c1ccccc1,0.792
CCC1(O)C(=O)OCc2c1cc1c3nc4ccc(cc4c(c3Cn1c2=O)CC)OC(=O)N1CCC(CC1)N1CCCCC1,0.954
Cc1ccc(c(c1)C(c1ccccc1)CCN(C(C)C)C(C)C)O,0.38
COc1c(OC)c(OC)cc2c1nc(nc2N)N1CCN(CC1)C(=O)OCC(O)(C)C,0.491
OC(=O)C(Cc1cc(I)c(c(c1)I)Oc1ccc(c(c1)I)O)N,1.78
Clc1ccc(c(c1)Cl)c1c(Cl)cccc1Cl,2.18
Clc1cc2Oc3c(Oc2cc1Cl)c(Cl)c(c(c3Cl)Cl)Cl,4.93
Clc1ccc(c(c1)c1ccc(c(c1Cl)Cl)Cl)Cl,3.23
C=CCN1CC(CC2C1Cc1c[nH]c3c1c2ccc3)C(=O)N(C(=O)NCC)CCCN(C)C,1.82
ClC=C(Cl)Cl,1.6
CCCCS(=O)(=O)NC(C(=O)O)Cc1ccc(cc1)OCCCCC1CCNCC1,0.204
Clc1cc(Cl)c(c(c1)Cl)c1ccccc1,1.88
CON=C(c1csc(n1)N)C(=O)NC1C(=O)N2C1SCC(=C2C(=O)OCOC(=O)C(C)(C)C)C=Cc1scnc1C,0.204
Clc1cc(ccc1Cl)c1cccc(c1Cl)Cl,2.07
Clc1ccc(c(c1)c1cc(Cl)c(c(c1)Cl)Cl)Cl,2.44
NC(=O)CN1CC(CC1=O)O,0.875
COC(=O)C(c1ccccc1)C1CCCCN1,0.681
Clc1ccc(c(c1)c1c(Cl)cc(c(c1Cl)Cl)Cl)Cl,3.48
O=C(NC(C(CC(Cc1ccccc1)NC(=O)C(C(C)C)NC(=O)N(Cc1csc(n1)C(C)C)C)O)Cc1ccccc1)OCc1cncs1,0.602
Clc1ccc(c(c1)Cl)c1cccc(c1)Cl,2.16
CCC(COC(c1ccccc1)(c1ccccc1)C(=O)OCCN(C)C)CC,1.53
OCCNCCn1nc2c3c1ccc(c3c(=O)c1c2cncc1)NCCN(C)C,1.65
Fc1ccc2c(c1)onc2C1CCN(CC1)CCc1c(C)nc2n(c1=O)CCCC2O,1.36
COCCOc1cnc(nc1)NS(=O)(=O)c1ccccc1,0.602
CCCCCCCCCCCC(CC1OC(=O)C1CCCCCC)OC(=O)C(CC(C)C)NC=O,0.176
OC(=O)COc1ccc(cc1Cl)Cl,1.52
CC12CC3CC(C1)(C)CC(C2)(C3)N,1.9
NC(=NN=Cc1c(Cl)cccc1Cl)N,0.778
COC(=O)NC(C(C)(C)C)C(=O)NN(Cc1ccc(cc1)c1ccccn1)CC(C(Cc1ccccc1)NC(=O)C(C(C)(C)C)NC(=O)OC)O,0.845
Clc1cc2c(cc1Cl)oc1c2cc(Cl)c(c1Cl)Cl,4.71
OCCN(CCCC(Nc1ccnc2c1ccc(c2)Cl)C)CC,2.93
CON=C(c1csc(n1)N)C(=O)NC1C2SCC(=C(N2C1=O)C(=O)O)C,0.322
CCOC(=O)C(NC(C(=O)N1C2CCCCC2CC1C(=O)O)C)CCc1ccccc1,0.778
COc1cc2nc(nc(c2cc1OC)N)N1CCN(CC1)C(=O)c1ccco1,0.301
CCCC(=O)N1CCCN(CC1)c1nc(N)c2c(n1)cc(c(c2)OC)OC,0.301
CC(CC(B(O)O)NC(=O)C(NC(=O)c1cnccn1)Cc1ccccc1)C,1.26
OC(c1cc(O)cc(c1)O)CNC(C)(C)C,1.18
CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC=CC=C3CC2C(=O)O,0.301
Clc1ccc(cc1)C1(O)CCN(CC1)CCC(C(=O)N(C)C)(c1ccccc1)c1ccccc1,1.03
CCCN1CC(CSC)CC2C1Cc1c[nH]c3c1c2ccc3,1.43
Fc1ccc(cc1)C(c1ccc(cc1)F)N1CCN(CC1)CC=Cc1ccccc1,2.64
CN1CCc2c3C1Cc1ccc(c(c1c3ccc2)O)O,-0.167
Nc1ccc(cc1)S(=O)(=O)Nc1ccccn1,1.0
OC1CC(O)C(=C)C(=CC=C2CCCC3(C2CCC3C(CCCC(O)(C)C)C)C)C1,0.813
Clc1cc2NCNS(=O)(=O)c2cc1S(=O)(=O)N,1.01
CNC(Cc1ccccc1)C,1.08
NCC(CC(=O)O)CC(C)C,0.778
OCC(c1ccccc1)C(=O)OC1CC2CCC(C1)N2C,0.613
CCC1(CC)C(=O)NCC(C1=O)C,1.04
CCN(C(CN1c2ccccc2Sc2c1cccc2)C)CC,0.176
COCC(=O)Nc1c(I)c(C(=O)NCC(CO)O)c(c(c1I)C(=O)N(CC(CO)O)C)I,0.415
Oc1ccc2c(c1)Oc1c(C32OC(=O)c2c3cccc2)ccc(c1)O,0.204
Clc1cc(Cl)c(cc1c1cccc(c1Cl)Cl)Cl,3.78
O=C(c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F)NCC1CCCCN1,1.08
Clc1cc(Cl)c(c(c1)c1cccc(c1Cl)Cl)Cl,3.78
Fc1ccc(c(c1)F)C(OP(=O)(O)O)(Cn1cncn1)Cn1cncn1,0.322
COc1cc(CCNCC(COc2cccc(c2)C)O)ccc1OC,0.279
COC(=O)C1C(O)CCC2C1CC1N(C2)CCc2c1[nH]c1c2cccc1,-0.222
CNCCC(c1ccccc1)Oc1ccccc1C,0.716
OCCOc1nc(nc(c1Oc1ccccc1OC)NS(=O)(=O)c1ccc(cc1)C(C)(C)C)c1ncccn1,0.613
CCC(N1CCCC1=O)C(=O)N,0.845
CC(CC1C(=O)N2CCCC2C2(N1C(=O)C(O2)(NC(=O)C1CN(C)C2C(=C1)c1cccc3c1c(C2)c([nH]3)Br)C(C)C)O)C,0.978
Clc1cccc(c1)c1cc(Cl)c(cc1Cl)Cl,2.28
O=N(=O)OC1COC2C1OCC2O,0.279
Clc1ccc(c(c1)c1ccccc1)Cl,1.58
ClC1C(Cl)C(Cl)C(C(C1Cl)Cl)Cl,3.07
OC(c1cc(O)cc(c1)O)CNC(C)C,0.778
N#CC1=C(O)C2C3(C(C1)(C)C1CCC4(C(C1CC3)CCC4O)C)O2,0.903
OCCOc1nc(nc(c1Oc1ccccc1OC)NS(=O)(=O)c1ccc(cn1)C(C)C)c1ccnc(c1)c1nn[nH]n1,0.58
Clc1cc(Cl)cc(c1)c1ccccc1Cl,2.04
O=C(C(C)(C)C)OCOP(=O)(OCOC(=O)C(C)(C)C)COCCn1cnc2c1ncnc2N,0.874
OC(=O)c1cc(N2CCCC2)c(c(c1)S(=O)(=O)N)Oc1ccccc1,0.114
C=CC1CN2CCC1CC2C(c1ccnc2c1cc(OC)cc2)O,0.82
Clc1ccc(c(c1)Cl)c1cc(Cl)c(c(c1Cl)Cl)Cl,5.4
COCC1(CCN(CC1)CCc1cccs1)N(c1ccccc1)C(=O)CC,1.15
CCC1=C(C)CN(C1=O)C(=O)NCCc1ccc(cc1)S(=O)(=O)NC(=O)NC1CCC(CC1)C,0.998
CON=C(C(=O)NC1C(=O)N2C1SCC(=C2C(=O)O)CSc1nnnn1C)c1csc(n1)N,0.0
O=C(c1ccccc1)NCCC(=O)O,-0.229
Clc1cc(ccc1Cl)c1c(Cl)c(Cl)cc(c1Cl)Cl,5.31
Clc1cc2Oc3cc(Cl)c(cc3Oc2cc1Cl)Cl,4.83
SC(C(C(=O)O)S)C(=O)O,1.68
OCC(C(C(C(CO)O)O)O)O,0.222
c1ccc(cc1)c1ccc(cc1)C(n1ccnc1)c1ccccc1,0.176
NC(=NCCN1CCCCCCC1)N,1.56
CN(Cc1nnc2n1c1ccc(cc1C(=NC2)c1ccccc1)Cl)C,0.322
CCC(C(=O)OC1CC(C)C=C2C1C(CCC1CC(O)CC(=O)O1)C(C=C2)C)C,0.724
CC(=O)Nc1nnc(s1)S(=O)(=O)N,1.11
OC(=O)CNC(=O)C(Cc1ccccc1)CN1CCC(C(C1)C)(C)c1cccc(c1)O,1.13
Clc1ccc2c(c1)[nH]c(=O)n2C1CCN(CC1)CCCn1c(=O)[nH]c2c1cccc2,0.875
CCCNC1CCc2c(C1)sc(n2)N,0.903
CC(OC(=O)c1ccccc1)CNC1CCCCC1,-0.778
CN1CCCCC1CCN1c2ccccc2Sc2c1cc(cc2)S(=O)C,1.56
O=C(C(c1ccccc1)NC(=O)N1CCN(C1=O)S(=O)(=O)C)NC1C(=O)N2C1SC(C2C(=O)O)(C)C,0.0792
OC(C1CCc2c(O1)ccc(c2)F)CNCC(C1CCc2c(O1)ccc(c2)F)O,1.0
Clc1c(Cl)cccc1c1cccc(c1Cl)Cl,2.96
OC(=O)Cn1c2cc(n3cncc3)c(cc2[nH]c(=O)c1=O)N(=O)=O,-0.108
C=O,-1.08
Clc1c(Cl)c(Cl)c(c(c1Cl)Cl)c1c(Cl)ccc(c1Cl)Cl,3.58
Clc1ccc(cc1)c1ccc(cc1Cl)Cl,3.72
CCCCCC(CCC1C(O)CC2C1Cc1cccc(c1C2)OCC(=O)O)O,0.477
CCCC(C(=O)O)NC(C(=O)N1C2CCCCC2CC1C(=O)O)C,1.46
CCOC(=O)C1=C(C)NC(=C(C1c1cccc(c1Cl)Cl)C(=O)OC)C,1.0
NC(=O)C(c1ccccc1)(c1ccccc1)C1CCN(C1)CCc1ccc2c(c1)CCO2,0.556
COc1cc2nc(nc(c2cc1OC)N)N1CCN(CC1)C(=O)C1COc2c(O1)cccc2,0.973
O=C1CCC2(C(=C1)CCC1C2(F)C(O)CC2(C1CCC2(C)O)C)C,0.964
ClCC(=O)C1(O)C(C)CC2C1(C)CC(O)C1(C2CCC2=CC(=O)C=CC12C)Cl,0.763
COc1c(OC)cc2c(c1OC)c1ccc(c(=O)cc1C(CC2)NC(=O)C)OC,1.76
CCCCC(C1(O)CCC2C(O1)CC(=O)C2CCCCCCC(=O)O)(F)F,0.0607
CCOc1ccc2c(c1C(=O)NC1C(=O)N3C1SC(C3C(=O)O)(C)C)cccc2,-0.155
Cc1cn(C2OC(C=C2)CO)c(=O)[nH]c1=O,0.146
OC(=O)C(c1ccc(c(c1)F)c1ccccc1)C,0.716
Clc1ccc(cc1)c1cccc(c1)Cl,1.39
NC(=O)N1c2ccccc2C=Cc2c1cccc2,1.65
CC=CC1=C(C(=O)O)N2C(SC1)C(C2=O)NC(=O)C(c1ccc(cc1)O)N,0.0792
CCC(C(c1ccccc1)(c1ccccc1)CC(N(C)C)C)OC(=O)C,1.26
NC(=O)OCC1C(NC(=O)C(=NOCC(=O)O)c2csc(n2)N)C(=O)N1S(=O)(=O)O,0.204
O=C1OC2C3(C1)C(=O)OC1C3(C(C2)(O)C(C)(C)C)C(O)C(=O)O1,0.505
Clc1c(Cl)cc(c(c1Cl)c1c(Cl)c(Cl)c(c(c1Cl)Cl)Cl)Cl,5.08
OC(CCc1ccccc1)CCC1C(O)CC(C1CC=CCCCC(=O)OC(C)C)O,-0.548
COC(=O)C1=C(C)NC(=C(C1c1cccc2c1non2)C(=O)OC(C)C)C,0.519
Oc1ccc2c(c1)sc(c2C(=O)c1ccc(cc1)OCCN1CCCCC1)c1ccc(cc1)O,1.44
FCSC(=O)C1(OC(=O)CC)C(C)CC2C1(C)CC(O)C1(C2CC(C2=CC(=O)C=CC12C)F)F,0.778
CC(C(=O)N)NC(=O)N(N=O)CCCl,0.0
Clc1c(Cl)cccc1c1cc(Cl)c(c(c1)Cl)Cl,2.44
Clc1cc2c(cc1Cl)oc1c2c(Cl)c(c(c1Cl)Cl)Cl,4.79
OC(=O)C1=CC(=NNc2ccc(cc2)S(=O)(=O)Nc2ccccn2)C=CC1=O,0.875
CCOC(=O)Nc1ccc(nc1N)NCc1ccc(cc1)F,0.929
Clc1ccc2c(c1)C(=NCC(=O)N2C)c1ccccc1,1.62
CCc1nccc(c1)C(=S)N,0.398
Nc1c2CCCCc2nc2c1cccc2,0.519
Fc1ccc(cc1)C(=O)CCCN1CCC(CC1)(O)c1ccc(cc1)Cl,1.54
CCCCC1(CC)C(=O)NC(=O)NC1=O,1.57
O=C1CCC2(C34C1Oc1c4c(CC2N(CC3)C)ccc1O)O,0.114
Clc1cc(Cl)c(c(c1)c1c(Cl)cccc1Cl)Cl,3.01
OCC(=O)C12OC(OC1CC1C2(C)CC(O)C2(C1CC(C1=CC(=O)C=CC21C)F)F)(C)C,0.176
CC(CC(C1(CCC1)c1ccc(cc1)Cl)N(C)C)C,1.15
Clc1cccc(c1c1ccc(cc1)Cl)Cl,2.7
CCC1(O)C(=O)OCc2c1cc1c3nc4cc(F)c(c5c4c(c3Cn1c2=O)C(N)CC5)C,0.826
CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1c(S2)cccc1,0.301
Oc1ccccc1C(=O)Oc1ccccc1C(=O)O,0.0
CC(C1=NCCN1)Oc1c(Cl)cccc1Cl,1.04
C1CN2C(=NC(C2)c2ccccc2)S1,0.74
CN1CCN2C(C1)c1ccccc1Cc1c2cccc1,1.13
COc1ccc(cc1)CCN1CCC(CC1)Nc1nc2c(n1Cc1ccc(cc1)F)cccc2,1.38
C1CN=C(N1)C1COc2c(O1)cccc2,0.623
O=C1C=C2C(=CC3C(C2(C2C1C2)C)CCC1(C3CCC1(O)C(=O)C)C)Cl,1.86
Clc1ccc(cc1)c1c(Cl)ccc(c1Cl)Cl,2.94
CCC1(CCC(=O)NC1=O)c1ccccc1,1.04
CN(CCC=C1c2ccccc2C=Cc2c1cccc2)C,1.26
Brc1cc(Br)c(c(c1)Br)Oc1cc(Br)cc(c1)Br,4.17
Fc1ccc(cc1)C(=O)CCCN1CCC(CC1)n1c(=O)[nH]c2c1cccc2,0.763
Clc1cc(Cl)c(cc1c1c(Cl)c(Cl)cc(c1Cl)Cl)Cl,5.13
Clc1ccc2c(c1)S(=O)(=O)N=C(N2)C,1.68
Nc1ccc(cc1)S(=O)(=O)Nc1ncccn1,0.845
ClCCN(C(=O)Oc1ccc2c(c1)CCC1C2CCC2(C1CCC2OP(=O)(O)O)C)CCCl,0.38
OC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,0.146
CCC(=O)C,0.0792
OC(c1ccccc1)(c1ccccc1)CCCN1CCCCC1,0.602
O=C1NC(c2c1cccc2)(O)c1ccc(c(c1)S(=O)(=O)N)Cl,1.56
CC(=O)CNc1c(I)c(NC(=O)C)c(c(c1I)C(=O)O)I,0.114
CCN1CC2CN(CC(C1)C2OC(=O)c1ccc(cc1)Cl)C,0.934
CCCN(CCC)CCc1cccc2c1CC(=O)N2,0.778
CC(c1cc(Br)c(c(c1)Br)O)(c1cc(Br)c(c(c1)Br)O)C,2.33
CS(=O)(=O)OCCCCOS(=O)(=O)C,0.531
ClC1=C(Cl)C2(C(C1(Cl)C1C2C2CC1C1C2O1)(Cl)Cl)Cl,3.95
COCC(=O)OC1(CCN(CCCc2nc3c([nH]2)cccc3)C)CCc2c(C1C(C)C)ccc(c2)F,1.11
OC(=O)CC1=C(C)C(=Cc2ccc(cc2)S(=O)C)c2c1cc(F)cc2,0.892
OCc1cc(O)c2c3c1c1c(C)cc(c4c1c1c3c3c(C2=O)c(O)cc(c3c2c1c(C4=O)c(O)cc2O)O)O,1.3
O=C1c2ccccc2S(=O)(=O)N1CCCCNCC1CCc2c(O1)cccc2,0.0792
OC(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,4.68
COC(=O)C1=C(C)NC(=C(C1c1ccccc1N(=O)=O)C(=O)OC)C,0.279
CC1Nc2cc(Cl)c(cc2C(=O)N1c1ccccc1C)S(=O)(=O)N,1.3
OCC(C(c1ccc(cc1)N(=O)=O)O)NC(=O)C(Cl)Cl,0.663
Clc1ccc2c(c1)C(=NCc1n2cnn1)c1ccccc1,1.23
O=C1CN2C3CC1CC2CC(C3)OC(=O)c1c[nH]c2c1cccc2,-0.886
O=C1C(NC(=O)c2c(C)onc2c2c(F)cccc2Cl)C2N1C(C(=O)O)C(S2)(C)C,0.146
Clc1ccc(c(c1)Cl)C1(OCC(O1)COc1ccc(cc1)N1CCN(CC1)C(C)C)Cn1cncn1,0.839
CN1CCC(C(C1)O)c1c(O)cc(c2c1oc(cc2=O)c1ccccc1Cl)O,0.716
Fc1c[nH]c(=O)[nH]c1=O,-0.602
OCc1cc(ccc1O)C(CNCCCCCCOCCCCc1ccccc1)O,0.74
Clc1c(Cl)ccc(c1Cl)c1cc(Cl)c(c(c1)Cl)Cl,5.21
CC(Cc1ccccc1)(N)C,1.37
Clc1ccc(cc1)C(=O)NCCc1ccc(cc1)OC(C(=O)O)(C)C,0.301
Clc1ccc2c(c1)C(=Nc1c(O2)cccc1)N1CCNCC1,0.903
COc1ccc2c3c1OC1C43CCN(C(C2)C4C=CC1O)C,0.602
NC(=Nc1scc(n1)CSCCC(=NS(=O)(=O)N)N)N,0.447
CNC(=CN(=O)=O)NCCSCc1ccc(o1)CN(C)C,0.322
FC(C1(C#CC2CC2)OC(=O)Nc2c1cc(Cl)cc2)(F)F,1.68
CCNC(Cc1cccc(c1)C(F)(F)F)C,1.15
COC1=CC(=O)CC(C21Oc1c(C2=O)c(OC)cc(c1Cl)OC)C,1.18
Clc1ccc(cc1Cl)c1cc(Cl)c(c(c1)Cl)Cl,4.17
CNC(C(c1ccccc1)O)C,1.1
CN1C(=O)CC(C1=O)(C)c1ccccc1,0.301
CCCCOc1ccc(cc1)C(=O)CCN1CCCCC1,-0.125
OC(=O)C1N=C(c2ccccc2)c2c(NC1=O)ccc(c2)Cl,0.38
O=C(NC1C(=O)N2C1SCC(=C2C(=O)O)COC(=O)C)CSc1ccncc1,0.0792
NCCOCC1=C(C(=O)OCC)C(C(=C(N1)C)C(=O)OC)c1ccccc1Cl,1.53
OC(=O)C1N2C(=O)CC2S(=O)(=O)C1(C)C,0.0414
Brc1cc(Br)c(cc1Oc1c(Br)cc(c(c1Br)Br)Br)Br,3.87
c1ccc(cc1)Oc1ccccc1,1.92
NC(=O)c1cnccn1,0.978
O=N(=O)c1ccccc1,1.78
CCS(=O)(=O)CCn1c(C)ncc1N(=O)=O,1.11
